Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Astrocytes (GFAP),1.1680042480056354,323.0,3.0995592237179725e-05,9.744050576121855e-05
Microglia (IBA1),Astrocytes (GFAP),1.1551925102089076,337.0,3.248016858707285e-05,9.744050576121855e-05
Microglia (IBA1),Oligodendrocytes (OLIG2),1.0108790500178575,201.0,0.0007450036595938066,0.0014900073191876132
Neurons (NEUN),Oligodendrocytes (OLIG2),1.0236907878145853,190.0,0.0010298290629904426,0.001544743594485664
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.14431346019105007,84.0,0.5145776023860105,0.6174931228632126
Neurons (NEUN),Microglia (IBA1),0.01281173779672784,224.0,0.7247577501335116,0.7247577501335116
