Test group,Reference group,Stat,Pvalue,Padj
Neurons (NEUN),Astrocytes (GFAP),294.0,0.00038996804020702486,0.002339808241242149
Neurons (NEUN),Microglia (IBA1),331.5,0.0009731037373479106,0.002919311212043732
Neurons (NEUN),Oligodendrocytes (OLIG2),160.5,0.037341347694992394,0.05601202154248859
Astrocytes (GFAP),Oligodendrocytes (OLIG2),55.0,0.02872030059097301,0.05601202154248859
Microglia (IBA1),Oligodendrocytes (OLIG2),68.5,0.048620634082603365,0.058344760899124035
Microglia (IBA1),Astrocytes (GFAP),211.0,0.4587866269461064,0.4587866269461064
