Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Microglia (IBA1),Astrocytes (GFAP),1.8108952349994594,308.5,0.000795623068663545,0.00477373841198127
Neurons (NEUN),Microglia (IBA1),-1.0763918329343727,92.0,0.002179335187305316,0.006538005561915948
Microglia (IBA1),Oligodendrocytes (OLIG2),1.2161770235087523,190.0,0.0033245018314460935,0.006649003662892187
Neurons (NEUN),Astrocytes (GFAP),0.7345034020650867,216.0,0.2988096258568501,0.44821443878527517
Neurons (NEUN),Oligodendrocytes (OLIG2),0.13978519057437966,126.0,0.5222147358186409,0.626657682982369
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.594718211490707,88.0,0.636554109417468,0.636554109417468
