Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),3.0458106423986844,399.0,7.338697365112235e-07,4.403218419067341e-06
Neurons (NEUN),Astrocytes (GFAP),2.664706524666033,335.0,5.446812662659723e-06,1.634043798797917e-05
Neurons (NEUN),Oligodendrocytes (OLIG2),1.603283270869024,210.0,3.99150122916534e-05,7.98300245833068e-05
Microglia (IBA1),Oligodendrocytes (OLIG2),-1.4425273715296605,44.0,0.004033035341452811,0.006049553012179217
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-1.0614232537970092,67.5,0.15486584895664532,0.18583901874797437
Microglia (IBA1),Astrocytes (GFAP),-0.3811041177326512,165.0,0.4815007239515474,0.4815007239515474
