Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),2.9565784589676594,417.0,7.113287042176395e-08,4.267972225305837e-07
Neurons (NEUN),Astrocytes (GFAP),2.239286459811051,360.0,1.537446028019874e-07,4.6123380840596225e-07
Neurons (NEUN),Oligodendrocytes (OLIG2),1.7259898689733046,218.0,9.068895578585952e-06,1.8137791157171903e-05
Microglia (IBA1),Oligodendrocytes (OLIG2),-1.2305885899943547,59.0,0.02615558742276858,0.039233381134152874
Microglia (IBA1),Astrocytes (GFAP),-0.7172919991566085,118.0,0.046630630242555246,0.05595675629106629
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.5132965908377463,85.0,0.543947398591246,0.543947398591246
