Test group,Reference group,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),404.5,2.9889194481861913e-07,1.7933516689117148e-06
Neurons (NEUN),Astrocytes (GFAP),330.0,1.0842420275301172e-05,3.252726082590352e-05
Neurons (NEUN),Oligodendrocytes (OLIG2),208.0,5.648753448256903e-05,0.00011297506896513807
Microglia (IBA1),Oligodendrocytes (OLIG2),59.0,0.021453970056536105,0.03218095508480416
Astrocytes (GFAP),Oligodendrocytes (OLIG2),65.0,0.12422604250304689,0.14907125100365626
Microglia (IBA1),Astrocytes (GFAP),162.0,0.4273413912873917,0.4273413912873917
