Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),0.20659692309176925,221.0,0.7807751404726111,1.0
Neurons (NEUN),Astrocytes (GFAP),0.4908814899912394,213.0,0.32675712323788175,1.0
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.008461132371289537,115.0,0.8517818481399239,1.0
Microglia (IBA1),Astrocytes (GFAP),0.2842845668994701,209.0,0.5629614564913861,1.0
Microglia (IBA1),Oligodendrocytes (OLIG2),-0.21505805546305878,116.0,1.0,1.0
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.4993426223625289,81.0,0.41459968617380627,1.0
