Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),1.4688414800958745,314.0,0.006920074144897358,0.04152044486938415
Microglia (IBA1),Oligodendrocytes (OLIG2),-1.564450194217038,59.0,0.02615558742276858,0.07846676226830575
Microglia (IBA1),Astrocytes (GFAP),-1.1073479299020814,135.0,0.13156602343024815,0.2631320468604963
Neurons (NEUN),Astrocytes (GFAP),0.36149355019379303,212.0,0.3570969367257304,0.4868205539239396
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.4571022643149565,80.0,0.4056837949366163,0.4868205539239396
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.09560871412116345,98.0,0.6349362167418194,0.6349362167418194
