Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-1.4601290485644516,90.0,0.0018198363850985449,0.01091901831059127
Neurons (NEUN),Astrocytes (GFAP),-0.8334329297037495,118.0,0.07087317078754563,0.20759520570937845
Microglia (IBA1),Oligodendrocytes (OLIG2),0.8590112419370772,157.0,0.10379760285468922,0.20759520570937845
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.6011178066273744,77.0,0.1787825430043104,0.2681738145064656
Microglia (IBA1),Astrocytes (GFAP),0.6266961188607021,221.0,0.3746153082360514,0.4495383698832616
Astrocytes (GFAP),Oligodendrocytes (OLIG2),0.23231512307637514,111.0,0.6043435681787425,0.6043435681787425
