Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Astrocytes (GFAP),0.9268598183394912,235.0,0.11089247797469316,0.3248384940475597
Microglia (IBA1),Astrocytes (GFAP),0.6515451151073961,239.0,0.16241924702377986,0.3248384940475597
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.9365150900526245,63.0,0.11013759146160651,0.3248384940475597
Neurons (NEUN),Microglia (IBA1),0.27531470323209506,228.0,0.6480625747586797,0.9720938621380195
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.009655271713133295,116.0,0.8203663747338166,0.9844396496805798
Microglia (IBA1),Oligodendrocytes (OLIG2),-0.28496997494522835,116.0,1.0,1.0
