Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),1.2329241001739106,405.0,3.898706274257257e-07,2.339223764554354e-06
Microglia (IBA1),Astrocytes (GFAP),-1.4766081092586738,15.0,1.0196449787738633e-06,3.05893493632159e-06
Microglia (IBA1),Oligodendrocytes (OLIG2),-2.154459112705868,0.0,5.049087762292758e-06,1.0098175524585516e-05
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.9215350125319572,11.0,4.735216404428792e-05,7.102824606643189e-05
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.6778510034471941,42.0,0.011101544119538499,0.013321852943446198
Neurons (NEUN),Astrocytes (GFAP),-0.24368400908476318,129.5,0.1435867852530639,0.1435867852530639
