Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-1.7525669702473303,8.0,1.476001137373187e-07,4.4280034121195617e-07
Microglia (IBA1),Astrocytes (GFAP),2.848719324710544,378.0,1.0923213834784281e-07,4.4280034121195617e-07
Microglia (IBA1),Oligodendrocytes (OLIG2),2.574540626504735,231.0,5.049087762292758e-06,1.0098175524585516e-05
Neurons (NEUN),Oligodendrocytes (OLIG2),0.8219736562574047,186.0,0.0018263734094614498,0.002739560114192175
Neurons (NEUN),Astrocytes (GFAP),1.0961523544632135,256.0,0.02728728144931691,0.03274473773918029
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.27417869820580876,102.0,0.9105217283650919,0.9105217283650919
