Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Astrocytes (GFAP),-2.6307138450092467,52.0,0.0001752809524782369,0.0010516857148694214
Microglia (IBA1),Astrocytes (GFAP),-1.5858490610927438,105.5,0.019159510762752602,0.038319021525505204
Astrocytes (GFAP),Oligodendrocytes (OLIG2),1.6811245269207669,154.0,0.014301783737846662,0.038319021525505204
Neurons (NEUN),Microglia (IBA1),-1.0448647839165028,147.0,0.09760008843450206,0.1464001326517531
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.9495893180884797,77.0,0.17595725941156393,0.2111487112938767
Microglia (IBA1),Oligodendrocytes (OLIG2),0.09527546582802304,126.0,0.691006892996137,0.691006892996137
