Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-0.6907203745261195,154.0,0.11547632158705012,0.4386640864099143
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.5135008607711951,79.0,0.16831509802329203,0.4386640864099143
Microglia (IBA1),Astrocytes (GFAP),0.431896151224565,229.0,0.21933204320495714,0.4386640864099143
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.2546766374696406,79.0,0.3268315635896284,0.4902473453844426
Neurons (NEUN),Astrocytes (GFAP),-0.25882422330155447,177.0,0.9326676568515888,0.9332415060708741
Microglia (IBA1),Oligodendrocytes (OLIG2),0.1772195137549244,118.0,0.9332415060708741,0.9332415060708741
