Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),0.7924010860957373,283.0,0.04632040739130243,0.2779224443478146
Neurons (NEUN),Oligodendrocytes (OLIG2),0.6568883576560709,144.0,0.15422291652618023,0.4504446970849527
Microglia (IBA1),Astrocytes (GFAP),-0.610578951509788,149.5,0.22522234854247636,0.4504446970849527
Astrocytes (GFAP),Oligodendrocytes (OLIG2),0.47506622307012153,113.0,0.5134198581534938,0.7701297872302407
Neurons (NEUN),Astrocytes (GFAP),0.1818221345859493,193.0,0.706040209655288,0.7889648836766645
Microglia (IBA1),Oligodendrocytes (OLIG2),-0.13551272843966652,109.0,0.7889648836766645,0.7889648836766645
