Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Astrocytes (GFAP),Oligodendrocytes (OLIG2),1.4142564891553486,149.0,0.026072271116010654,0.07821681334803196
Microglia (IBA1),Oligodendrocytes (OLIG2),1.3644670946985946,174.0,0.021379942318855198,0.07821681334803196
Neurons (NEUN),Astrocytes (GFAP),-0.8895280460635915,118.0,0.07216634095370715,0.1443326819074143
Neurons (NEUN),Microglia (IBA1),-0.8397386516068375,146.0,0.09767956488243125,0.14651934732364688
Neurons (NEUN),Oligodendrocytes (OLIG2),0.5247284430917571,131.0,0.39734865842255196,0.47681839010706234
Microglia (IBA1),Astrocytes (GFAP),-0.04978939445675401,183.0,0.8768585368632568,0.8768585368632568
