Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Microglia (IBA1),Astrocytes (GFAP),2.3334311112793205,318.0,0.00028300366623952946,0.0016980219974371768
Neurons (NEUN),Astrocytes (GFAP),2.048617688106504,289.0,0.0014636799305977138,0.004391039791793142
Microglia (IBA1),Oligodendrocytes (OLIG2),1.1091328575457453,181.0,0.009910437062823439,0.019820874125646877
Neurons (NEUN),Oligodendrocytes (OLIG2),0.8243194343729288,155.0,0.06617546421156165,0.09926319631734247
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-1.2242982537335751,64.0,0.11937860959795407,0.14325433151754488
Neurons (NEUN),Microglia (IBA1),-0.28481342317281655,187.5,0.5660831317958825,0.5660831317958825
