Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-2.202616215537111,60.0,6.923179510794726e-05,0.00041539077064768355
Microglia (IBA1),Astrocytes (GFAP),1.8843174235521456,302.0,0.0011748039205423616,0.003524411761627085
Microglia (IBA1),Oligodendrocytes (OLIG2),1.6158076525193772,184.0,0.006369354867552812,0.012738709735105625
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.5868085630177342,75.0,0.13045761740371506,0.1956864261055726
Neurons (NEUN),Astrocytes (GFAP),-0.31829879198496586,154.0,0.419960489389691,0.5039525872676291
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.2685097710327683,89.0,0.6455981928422885,0.6455981928422885
