Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),1.1413157748839713,324.5,0.0029023637556867803,0.005804727511373561
Neurons (NEUN),Astrocytes (GFAP),1.7202231257601412,290.0,0.0012708240747737404,0.005804727511373561
Neurons (NEUN),Oligodendrocytes (OLIG2),1.2268676388422886,185.5,0.0019563977045253663,0.005804727511373561
Microglia (IBA1),Astrocytes (GFAP),0.57890735087617,224.0,0.32200711754323996,0.4445682195360749
Microglia (IBA1),Oligodendrocytes (OLIG2),0.08555186395831726,138.5,0.3704735162800624,0.4445682195360749
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.4933554869178527,88.0,0.6318867673340881,0.6318867673340881
