Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Astrocytes (GFAP),-1.669988344600923,94.0,0.011397937400903462,0.06838762440542077
Microglia (IBA1),Astrocytes (GFAP),-1.2892206041223424,119.0,0.04769110619589796,0.11593344513978218
Astrocytes (GFAP),Oligodendrocytes (OLIG2),1.4645056346411645,141.5,0.05796672256989109,0.11593344513978218
Neurons (NEUN),Microglia (IBA1),-0.38076774047858053,188.0,0.5631643542907955,0.6822905163869798
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.20548270995975837,96.0,0.5685754303224831,0.6822905163869798
Microglia (IBA1),Oligodendrocytes (OLIG2),0.17528503051882216,117.0,0.9676937634450632,0.9676937634450632
