Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Microglia (IBA1),Astrocytes (GFAP),0.5176181762470993,276.0,0.014795151615755443,0.08877090969453266
Neurons (NEUN),Astrocytes (GFAP),0.6463268301181992,242.0,0.07218193003752028,0.14436386007504057
Microglia (IBA1),Oligodendrocytes (OLIG2),0.13888310623726685,163.0,0.06218953765534752,0.14436386007504057
Neurons (NEUN),Oligodendrocytes (OLIG2),0.2675917601083668,142.0,0.19342505032744084,0.29013757549116126
Neurons (NEUN),Microglia (IBA1),0.12870865387109998,167.0,0.2676310866992896,0.2908556336911423
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.3787350700098324,75.0,0.2908556336911423,0.2908556336911423
