Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-2.791850962717892,4.0,8.328810345588156e-08,4.997286207352894e-07
Neurons (NEUN),Astrocytes (GFAP),-1.8198975036473812,20.0,3.115946769233366e-06,9.347840307700098e-06
Neurons (NEUN),Oligodendrocytes (OLIG2),-2.0853974100622437,0.0,6.159692461891886e-06,1.2319384923783772e-05
Microglia (IBA1),Astrocytes (GFAP),0.9719534590705106,313.0,0.0005028786690343172,0.0007543180035514759
Microglia (IBA1),Oligodendrocytes (OLIG2),0.7064535526556481,182.0,0.008828760952818615,0.010594513143382339
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.26549990641486243,80.0,0.4056837949366163,0.4056837949366163
