Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),1.6188620012413433,339.0,0.0003159950535719253,0.0013166205403371163
Neurons (NEUN),Astrocytes (GFAP),1.5812099929799446,293.0,0.00043887351344570544,0.0013166205403371163
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-1.160646175668181,36.0,0.0020783315647379193,0.003117497347106879
Microglia (IBA1),Oligodendrocytes (OLIG2),-1.1982981839295797,44.0,0.0018943634055537746,0.003117497347106879
Neurons (NEUN),Oligodendrocytes (OLIG2),0.4205638173117636,144.0,0.16423749173132385,0.19708499007758862
Microglia (IBA1),Astrocytes (GFAP),-0.03765200826139875,188.0,0.9847775672955834,0.9847775672955834
