Test group,Reference group,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),0.0,4.5270806338568744e-08,2.716248380314125e-07
Microglia (IBA1),Astrocytes (GFAP),368.0,4.5833724324739865e-07,1.375011729742196e-06
Microglia (IBA1),Oligodendrocytes (OLIG2),231.0,5.039036735723784e-06,1.0078073471447568e-05
Neurons (NEUN),Astrocytes (GFAP),149.5,0.3728689355535336,0.5593034033303005
Neurons (NEUN),Oligodendrocytes (OLIG2),95.0,0.5471359257467054,0.6565631108960465
Astrocytes (GFAP),Oligodendrocytes (OLIG2),106.0,0.7667956278060614,0.7667956278060614
