Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),3.374775640137385,420.0,4.1514301264895536e-08,2.4908580758937325e-07
Neurons (NEUN),Astrocytes (GFAP),2.737066838816756,347.0,1.0770061403680293e-06,3.231018421104088e-06
Neurons (NEUN),Oligodendrocytes (OLIG2),1.8055808015915935,211.0,3.335558848234423e-05,6.671117696468846e-05
Microglia (IBA1),Oligodendrocytes (OLIG2),-1.5691948385457914,42.0,0.0034034654444807296,0.005105198166721094
Microglia (IBA1),Astrocytes (GFAP),-0.637708801320629,141.0,0.17066173013374308,0.17066173013374308
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.9314860372251625,67.0,0.1539589503603405,0.17066173013374308
