Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),0.6829495460580683,280.0,0.06987797408686225,0.26492228060491635
Microglia (IBA1),Astrocytes (GFAP),-0.6172946405216524,128.0,0.08830742686830545,0.26492228060491635
Neurons (NEUN),Oligodendrocytes (OLIG2),0.456189426469352,142.0,0.19342505032744084,0.29013757549116126
Astrocytes (GFAP),Oligodendrocytes (OLIG2),0.39053452093293606,131.0,0.156828296926177,0.29013757549116126
Neurons (NEUN),Astrocytes (GFAP),0.06565490553641595,176.0,0.9184999540282929,0.9184999540282929
Microglia (IBA1),Oligodendrocytes (OLIG2),-0.22676011958871634,109.0,0.8118377535461077,0.9184999540282929
