Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Microglia (IBA1),Oligodendrocytes (OLIG2),-3.4846109706939212,1.0,4.368222928645783e-06,2.62093375718747e-05
Neurons (NEUN),Oligodendrocytes (OLIG2),-2.7534376716271627,5.0,1.5691004812380843e-05,4.707301443714253e-05
Microglia (IBA1),Astrocytes (GFAP),-2.396269284259931,44.0,3.610989869239339e-05,7.221979738478677e-05
Neurons (NEUN),Astrocytes (GFAP),-1.6650959851931726,66.0,0.0008855338749983689,0.0013283008124975533
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-1.0883416864339903,55.0,0.050533466529256534,0.060640159835107836
Neurons (NEUN),Microglia (IBA1),0.7311732990667583,265.0,0.1469175135288227,0.1469175135288227
