Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-3.5297166202103325,0.0,4.6255005225400256e-08,2.775300313524016e-07
Neurons (NEUN),Astrocytes (GFAP),-2.401279607205069,7.0,4.554522510284454e-07,1.3230990682856442e-06
Microglia (IBA1),Astrocytes (GFAP),1.1284370130052634,366.0,6.615495341428221e-07,1.3230990682856442e-06
Neurons (NEUN),Oligodendrocytes (OLIG2),-2.3389025605522757,1.0,7.417107600463435e-06,8.90052912055612e-06
Microglia (IBA1),Oligodendrocytes (OLIG2),1.1908140596580568,229.0,7.346794707216347e-06,8.90052912055612e-06
Astrocytes (GFAP),Oligodendrocytes (OLIG2),0.06237704665279331,113.0,0.5439970047870248,0.5439970047870248
