Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Astrocytes (GFAP),-2.5636669859444114,7.0,4.574285703970553e-07,2.744571422382332e-06
Microglia (IBA1),Astrocytes (GFAP),-2.3186888461647555,16.0,1.1745519593062662e-06,3.523655877918799e-06
Neurons (NEUN),Oligodendrocytes (OLIG2),-2.883751935162,0.0,6.146442158652276e-06,9.219663237978416e-06
Microglia (IBA1),Oligodendrocytes (OLIG2),-2.638773795382344,0.0,5.039036735723784e-06,9.219663237978416e-06
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.32008494921758857,72.0,0.233619658990177,0.2803435907882124
Neurons (NEUN),Microglia (IBA1),-0.244978139779656,178.0,0.41110996293744007,0.41110996293744007
