Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-4.886226775782084,0.0,4.650395086620351e-08,2.7902370519722105e-07
Microglia (IBA1),Astrocytes (GFAP),2.7280615631990095,371.0,3.1677473865165234e-07,9.50324215954957e-07
Neurons (NEUN),Astrocytes (GFAP),-2.158165212583074,16.0,1.7532466306348293e-06,3.5064932612696587e-06
Microglia (IBA1),Oligodendrocytes (OLIG2),3.0476340925699548,231.0,5.049087762292758e-06,7.573631643439138e-06
Neurons (NEUN),Oligodendrocytes (OLIG2),-1.8385926832121289,11.0,4.768665034281477e-05,5.722398041137772e-05
Astrocytes (GFAP),Oligodendrocytes (OLIG2),0.31957252937094527,115.0,0.486007339888778,0.486007339888778
