Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Oligodendrocytes (OLIG2),-2.533137821191555,4.0,1.323839580467725e-05,3.971518741403175e-05
Microglia (IBA1),Oligodendrocytes (OLIG2),-2.109233540255005,3.0,8.825354935716092e-06,3.971518741403175e-05
Neurons (NEUN),Astrocytes (GFAP),-1.7299252134000485,46.0,9.470868900483413e-05,0.00018941737800966826
Microglia (IBA1),Astrocytes (GFAP),-1.3060209324634982,59.0,0.0002632754660082122,0.00039491319901231834
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.8032126077915067,61.0,0.09189221109865607,0.11027065331838729
Neurons (NEUN),Microglia (IBA1),-0.4239042809365503,150.0,0.12052902253328968,0.12052902253328968
