Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-2.660508667357438,0.0,4.650395086620351e-08,2.7902370519722105e-07
Neurons (NEUN),Astrocytes (GFAP),-1.6360830232195243,2.0,2.1113148843744395e-07,6.333944653123319e-07
Neurons (NEUN),Oligodendrocytes (OLIG2),-1.8459632803643888,0.0,6.159692461891886e-06,1.2319384923783772e-05
Microglia (IBA1),Astrocytes (GFAP),1.0244256441379136,343.0,1.5296656943147126e-05,2.294498541472069e-05
Microglia (IBA1),Oligodendrocytes (OLIG2),0.814545386993049,201.0,0.0007450036595938066,0.0008940043915125679
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.20988025714486458,73.0,0.25173732588657827,0.25173732588657827
