Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Oligodendrocytes (OLIG2),1.1710313510479127,172.0,0.01083102120800301,0.06498612724801807
Neurons (NEUN),Microglia (IBA1),0.7726344410265862,284.0,0.054344406582328544,0.16303321974698565
Astrocytes (GFAP),Oligodendrocytes (OLIG2),0.7865902007379008,135.0,0.10529186514922896,0.21058373029845792
Microglia (IBA1),Astrocytes (GFAP),-0.38819329071657416,157.0,0.3694734101290137,0.504431488268711
Microglia (IBA1),Oligodendrocytes (OLIG2),0.3983969100213266,136.0,0.42035957355725917,0.504431488268711
Neurons (NEUN),Astrocytes (GFAP),0.384441150310012,202.0,0.5283721368610765,0.5283721368610765
