Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.6513122900509254,40.0,0.004112684996258995,0.02467610997755397
Microglia (IBA1),Oligodendrocytes (OLIG2),-0.9641379754551895,74.0,0.10316387704682152,0.3094916311404646
Microglia (IBA1),Astrocytes (GFAP),-0.3645832729931566,165.0,0.5067404057462881,0.6527368783094951
Neurons (NEUN),Astrocytes (GFAP),-0.051757587588892484,150.0,0.3883413781236791,0.6527368783094951
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.5995547024620329,85.0,0.543947398591246,0.6527368783094951
Neurons (NEUN),Microglia (IBA1),0.31282568540426414,202.5,0.8549132532009726,0.8549132532009726
