Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Oligodendrocytes (OLIG2),-1.7710901015114704,1.0,7.464375443351644e-06,2.2393126330054935e-05
Microglia (IBA1),Oligodendrocytes (OLIG2),-1.9300371770117382,0.0,5.049087762292758e-06,2.2393126330054935e-05
Microglia (IBA1),Astrocytes (GFAP),-0.8866313924311298,41.0,3.248016858707285e-05,6.49603371741457e-05
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-1.0434057845806084,15.0,0.0001746988510489101,0.00026204827657336514
Neurons (NEUN),Astrocytes (GFAP),-0.727684316930862,58.0,0.0003819092016067978,0.00045829104192815734
Neurons (NEUN),Microglia (IBA1),0.15894707550026776,241.0,0.42624105717617145,0.42624105717617145
