Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-2.298490532294642,55.0,8.994153509409969e-06,5.3964921056459814e-05
Microglia (IBA1),Astrocytes (GFAP),2.13594126699297,324.0,3.721369560239666e-05,0.00011164108680718997
Microglia (IBA1),Oligodendrocytes (OLIG2),1.9121346812463698,196.0,0.0010177649852149524,0.0020355299704299047
Neurons (NEUN),Oligodendrocytes (OLIG2),-0.386355851048272,88.0,0.16580717556990798,0.24871076335486197
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.22380658574660023,85.0,0.35674236776236645,0.4280908413148397
Neurons (NEUN),Astrocytes (GFAP),-0.1625492653016718,176.0,0.8476943264655259,0.8476943264655259
