Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),-0.9233946730116811,68.5,0.00023532261427401563,0.0010322364521604516
Microglia (IBA1),Astrocytes (GFAP),1.5171509938018883,316.5,0.0003440788173868172,0.0010322364521604516
Microglia (IBA1),Oligodendrocytes (OLIG2),1.2746404359668455,195.0,0.0017220451514743395,0.003444090302948679
Neurons (NEUN),Oligodendrocytes (OLIG2),0.3512457629551644,149.0,0.11194384636462373,0.1679157695469356
Neurons (NEUN),Astrocytes (GFAP),0.5937563207902072,222.5,0.21923923645374033,0.26308708374448836
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.24251055783504283,101.0,0.9462209001030903,0.9462209001030903
