Test group,Reference group,Log2FoldChange,Stat,Pvalue,Padj
Neurons (NEUN),Microglia (IBA1),1.6560040460107284,357.0,4.0194801209358294e-05,0.00024116880725614978
Microglia (IBA1),Oligodendrocytes (OLIG2),-1.633290151918082,31.0,0.00017884079058924052,0.0005365223717677216
Microglia (IBA1),Astrocytes (GFAP),-0.9319873788376003,129.0,0.04034012734045565,0.0806802546809113
Neurons (NEUN),Astrocytes (GFAP),0.7240166671731281,229.0,0.14578498934030942,0.21867748401046413
Astrocytes (GFAP),Oligodendrocytes (OLIG2),-0.7013027730804817,74.0,0.2533890414266502,0.3040668497119802
Neurons (NEUN),Oligodendrocytes (OLIG2),0.022713894092646347,112.0,0.9504442753722926,0.9504442753722926
