,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,-log10(padj),expression
hsa-miR-1246,-1.51948681097162,10.88997815711,-2.13990980659571,0.036057952039295,0.0597409856272344,-4.5283514887775,-2.09627332041721,1.2237276165337316,NS
hsa-miR-3135b,-1.3664486685221,6.60147347527728,-2.13641185886779,0.036992284837904,0.0609284691447831,-4.53255345883965,-2.08584920309539,1.2151797335828252,NS
hsa-miR-664a-3p,-0.719214937467651,10.5750362718128,-2.09758240857535,0.0399313085064605,0.0653845987240289,-4.56784541235821,-2.05445878496937,1.1845245372546878,NS
hsa-miR-548c-5p,-1.38412812053503,6.62359881762692,-2.08304952148139,0.0416675406247861,0.0678308800868611,-4.63950123396148,-2.03682541355809,1.1685725480479399,NS
hsa-miR-34a-5p,0.8434632640861,11.6043414272657,2.07672137566938,0.0419272308844693,0.0678591020095456,-4.52120464513298,2.03424171156007,1.1683918917418818,NS
hsa-miR-548h-3p,-1.568733491005,7.23423620634109,-2.04905050712661,0.0447268923214599,0.071974309482809,-4.72437248161208,-2.00721389888824,1.1428224930250004,NS
hsa-miR-548o-5p,-1.34524139758354,6.60888891377328,-2.03796522316884,0.0460961999515559,0.0737539199224894,-4.72559014860498,-1.99451135826898,1.1322148925638242,NS
hsa-miR-27b-3p,-0.835435086649118,9.31074273038209,-2.03136453553468,0.0465950512248437,0.0741284905849785,-4.69235602062476,-1.98996263931153,1.1300148429551324,NS
hsa-miR-148a-3p,-1.31767938002458,6.85159835700502,-2.01745067026658,0.048108166519569,0.0761033142682448,-4.74569996612446,-1.97641170862882,1.1185964294703226,NS
hsa-miR-7704,-0.89696360619204,8.95553518120192,-1.98115779583601,0.0517367694934475,0.0813836823492433,-4.85739376286661,-1.94531756387019,1.089462663613031,NS
hsa-miR-1248,-1.13311477730025,6.95164028054388,-1.97777631784076,0.0532570779261355,0.0833071610017762,-4.75035233005874,-1.93283053103598,1.0793176654613168,NS
hsa-miR-193b-3p,-1.06059706674359,6.71044815633769,-1.96173727786691,0.0540070851064227,0.0840110212766576,-4.91350465029959,-1.92677974231318,1.075663735775538,NS
hsa-miR-204-5p,-0.98705586977723,7.78872940381334,-1.91535160798398,0.0605394792844777,0.0936522331472583,-4.93550655080205,-1.87684399018973,1.0284818623680982,NS
hsa-miR-6516-3p,-1.10005975314239,8.88446154723539,-1.9029039634186,0.0616716955695293,0.0948795316454296,-4.95030033121509,-1.86864877175578,1.022827467785752,NS
hsa-miR-423-5p,-0.682143073420633,10.9996430615959,-1.88853058490711,0.063344481042997,0.096920517442837,-4.94002592360169,-1.85676580242726,1.013584275900927,NS
hsa-miR-29b-2-5p,0.795940561200737,8.21151967235825,1.8673049128867,0.0662945767119109,0.100883051518125,-5.04599330561228,1.83642667980901,0.9961817896641613,NS
hsa-miR-1268b,-1.4848310751175,7.44713057510719,-1.84669060720383,0.0698955987574773,0.10578793325456,-5.07552942630384,-1.81258664754449,0.9755638674598962,NS
hsa-miR-30a-3p,-0.93964266129028,7.91944675230231,-1.8295716981485,0.0718248255796026,0.107797087777378,-5.12961898921449,-1.80022685172246,0.9673929717958378,NS
hsa-miR-663a,-1.1972787613833,8.47629356993939,-1.83267227347633,0.07199305505132,0.107797087777378,-5.08262390676528,-1.79916202194676,0.9673929717958378,NS
hsa-let-7i-3p,-0.831381424841339,7.02071174513572,-1.81636644800462,0.0744168317551238,0.110833579209759,-5.09928720180378,-1.7840420550656,0.9553286416279996,NS
hsa-miR-197-3p,0.88056830382232,8.98611317745661,1.80761035001595,0.0753365079245239,0.111609641369665,-5.1376148641977,1.77841020451231,0.9522982873627458,NS
hsa-miR-3648,-0.976428743263197,7.15135684955125,-1.80894591577564,0.0766657755683956,0.112970007689046,-5.05582440378229,-1.77036848856284,0.9470368416852321,NS
hsa-miR-1255a,-1.36466285643635,6.67009781172629,-1.79963573050421,0.0770616838164567,0.112970007689046,-5.1559319295457,-1.76799533336117,0.9470368416852321,NS
hsa-miR-146a-5p,-1.08674228823888,9.00349493617169,-1.79530760177418,0.0780301811361696,0.113794014156914,-5.00887082560174,-1.76223156434248,0.943880582290629,NS
hsa-miR-425-3p,-0.766916617036721,6.78177891113298,-1.77428299740137,0.080622070003688,0.116964661145247,-5.23410374924705,-1.74708802658215,0.9319453330219507,NS
hsa-miR-6803-5p,-1.11207289821816,6.78414117931485,-1.76870338059019,0.08265487364637,0.119295693922596,-5.16332957108451,-1.73548535283294,0.9233752322676826,NS
hsa-miR-378a-3p,-0.988293698707204,7.70533606208762,-1.71657949509842,0.0915099863599329,0.131398954773237,-5.22078854572871,-1.68748575702264,0.8814080894034904,NS
hsa-miR-301a-3p,-0.490066454429126,10.980903962107,-1.70469181333752,0.093728120702097,0.13389731528871,-5.18093215841579,-1.67605142233935,0.8732281307324845,NS
hsa-miR-663b,-1.12782371579429,7.16904381306276,-1.69880736665079,0.0944168563613814,0.134196547112623,-5.34416183283921,-1.67254523179577,0.872258658453363,NS
hsa-miR-10396b-3p,-1.27582992279407,6.60932128431186,-1.67904629374193,0.0978652456318287,0.137774791772169,-5.3937995613933,-1.65529217408982,0.8608302366789483,NS
hsa-miR-342-5p,0.735625654051166,8.35408947133633,1.68265481246068,0.0979185127237913,0.137774791772169,-5.31568602606944,1.65502950664064,0.8608302366789483,NS
hsa-miR-1268a,-1.30142869607439,7.82554161180252,-1.67882044848482,0.0984226785576902,0.137791749980766,-5.35709278413718,-1.65254903095347,0.8607767842069676,NS
hsa-miR-10396a-3p,-1.23159118591035,6.57893491091192,-1.66472211608831,0.100702471162848,0.140282049381082,-5.41875421097708,-1.64145755398229,0.8529978981341768,NS
hsa-miR-598-3p,0.606870795669957,8.58727203386749,1.6646121544971,0.10182404511234,0.141142240749778,-5.29628990575108,1.63607426682841,0.8503429920631494,NS
hsa-miR-340-5p,-0.63576251933927,9.70469889568907,-1.65218959649161,0.1037157643939,0.143056226750207,-5.32179524009677,-1.62710045514731,0.8444932340880021,NS
hsa-miR-126-5p,0.69908492996646,9.99767693781155,1.62603632724955,0.108701205340147,0.14919773281981,-5.45611445903227,1.60405828686676,0.8262377762690272,NS
hsa-miR-193a-5p,-0.944405197822888,7.74015173890477,-1.61774785018289,0.11101070551403,0.151624378263066,-5.39350182321709,-1.59366670423537,0.8192309669495964,NS
hsa-miR-130b-3p,-0.736141344209864,7.71630470196691,-1.60852764362435,0.113204572203566,0.153870292315526,-5.40713751572974,-1.58395230946765,0.8128452211616215,NS
hsa-miR-10395-3p,-0.627633120283807,9.98723247956496,-1.53942636377122,0.128790227997175,0.17420900405415,-5.52820669803682,-1.51888983536736,0.7589294020839534,NS
hsa-miR-24-3p,-0.424295239022646,12.9964395287226,-1.52529569736866,0.132333208241777,0.178140857248546,-5.52357308688107,-1.50496448313853,0.7492364621055404,NS
hsa-miR-31-3p,0.753159699515031,7.19901211902946,1.5096120709962,0.135908682610979,0.182078617852029,-5.62330822647234,1.49120118520555,0.7397410519761215,NS
hsa-miR-125a-5p,0.424378097896644,12.7703364309834,1.49568379166257,0.139710594002421,0.186280792003228,-5.57209197810457,1.47686960472243,0.7298319242614216,NS
hsa-miR-5701,-0.80953990868588,8.26288016583236,-1.45812375316026,0.149950713239206,0.198986728469089,-5.64014271565483,-1.43970558273538,0.7011758881372538,NS
hsa-let-7c-5p,0.392770685353714,14.1589009172588,1.4232914039375,0.159355310803939,0.210469278420297,-5.76075125057353,1.40724311518845,0.67681128788653,NS
hsa-miR-488-3p,0.642374709754732,7.50069540048036,1.39634051226173,0.167439573851348,0.220108359992382,-5.82146873606299,1.3804778210966,0.6573634620826805,NS
hsa-miR-4485-3p,-0.829722569357349,7.97002133781659,-1.38858587102042,0.169620924878696,0.221933920402032,-5.80631591923953,-1.3734228672607,0.6537763150839383,NS
hsa-miR-125b-2-3p,-0.603158314705363,6.62414977759895,-1.38579126406258,0.170758831470014,0.222383594472577,-5.82696144177468,-1.36976960976479,0.652897254377885,NS
hsa-miR-342-3p,0.459298199404898,12.2803556843154,1.3620937858453,0.178331568557118,0.231170551833302,-5.6252464836321,1.34590992206888,0.6360674902811501,NS
hsa-miR-3651,-0.728702320965914,7.19431158587738,-1.34608275625008,0.182874918098231,0.235967636255782,-5.86267450891275,-1.33195517655384,0.6271475578746206,NS
hsa-miR-148b-3p,-0.590462696717967,8.69909070505793,-1.34007826859417,0.185102533639015,0.237746373481303,-5.83169524786197,-1.3252069114831,0.6238860989502569,NS
hsa-miR-425-5p,0.664668151478443,9.44465665179902,1.33491500539767,0.186731369149497,0.238743303022188,-5.80433998579143,1.32031050652595,0.6220688019486196,NS
hsa-miR-185-5p,-0.508095270061828,10.620013526942,-1.31317384171932,0.194352274921641,0.247357440809362,-5.81235181384596,-1.29781104030704,0.6066750210028823,NS
hsa-miR-140-5p,-0.428591095607475,10.1698677867315,-1.28640685511299,0.202789210247519,0.256927506195952,-5.86633496733021,-1.27364513069565,0.590189398459812,NS
hsa-miR-192-5p,-0.576056554291027,7.0750902730346,-1.26346550976414,0.211277023901425,0.266475525641437,-5.95380958164201,-1.25006166004133,0.5743426724421716,NS
hsa-miR-320b,-0.640837985596036,9.18241487431701,-1.25042432914891,0.215962091663894,0.271163164421033,-5.88012491612778,-1.2373367448712,0.5667693066014572,NS
hsa-miR-98-5p,0.363781362515963,10.8213960461834,1.23446056732963,0.221657122515137,0.276667511016702,-5.95793056589095,1.22213356347563,0.5580418369363539,NS
hsa-miR-10401-5p,-0.911848617472036,6.80051378609986,-1.23197905401507,0.222322107066993,0.276667511016702,-6.03978535909595,-1.22037669690092,0.5580418369363539,NS
hsa-miR-340-3p,-0.53875205069085,7.25475284127252,-1.18889853878927,0.239421753955748,0.296628721715086,-5.98159690244707,-1.17643334376056,0.5277867997727158,NS
hsa-miR-4284,-0.540365924203867,9.1902572678351,-1.13310089764824,0.262112034865596,0.323309998953158,-5.99796195603923,-1.12141316503416,0.49038086382942475,NS
hsa-miR-23b-3p,-0.313309497985838,12.2303430019272,-1.08200241876204,0.283855529169763,0.348286435743819,-6.01579169100694,-1.07169837895357,0.45806343911144864,NS
hsa-miR-22-5p,-0.555304775600995,8.32583233699973,-1.0789243108934,0.284848549233338,0.348286435743819,-6.15103969567475,-1.06949085097525,0.45806343911144864,NS
hsa-miR-30b-5p,-0.470084318875843,9.75790691306573,-1.04077396938237,0.302046432178437,0.367708700043315,-6.10721677963979,-1.03205483076537,0.4344960945366172,NS
hsa-let-7e-5p,0.341900017050495,12.3945145800293,1.03433793338734,0.304777252072814,0.369426972209472,-6.24578666222049,1.02624258695919,0.43247139949104735,NS
hsa-miR-365b-3p,0.468950132778087,9.0168772324128,1.02029902726429,0.311307016587448,0.37571536484692,-6.23918981799747,1.01248332297178,0.42514104413867126,NS
hsa-miR-365a-3p,0.466731187005871,9.01609647028189,1.01610872909058,0.31328300719624,0.376477433540546,-6.243453149816,1.00835721021745,0.42426105075819953,NS
hsa-miR-193b-5p,0.439374698172436,7.13599224504456,0.972062351603363,0.334641556023239,0.400425793532081,-6.33055284272592,0.964806866536543,0.3974779550991767,NS
hsa-miR-656-3p,0.439450304850686,6.89949099876948,0.955797540614913,0.342940679258336,0.408610171031208,-6.3102419578157,0.948370878564753,0.3886908272098067,NS
hsa-miR-1277-3p,-0.44118258454716,7.05147003516547,-0.907553509069787,0.368036034043698,0.43665292174676,-6.25474277827751,-0.900158262526953,0.3598636295298979,NS
hsa-miR-339-3p,0.373858013886366,7.11028751741469,0.900105072745243,0.371332421083378,0.438704970056311,-6.37083329908142,0.893980319627364,0.3578274454769696,NS
hsa-let-7a-5p,-0.222919267902888,15.723661368947,-0.895616813348982,0.374125759975931,0.44014795291286,-6.32633188940474,-0.888771752368465,0.3564013136661973,NS
hsa-let-7i-5p,0.294604467226101,11.5815044816972,0.87335918982459,0.385629582129715,0.451783610863265,-6.31512986905558,0.86757035318758,0.3450695278219163,NS
hsa-miR-99a-3p,0.386478245159352,7.46446013722723,0.857198768478966,0.39453726850114,0.460293479917997,-6.39897017541446,0.851417869959482,0.33696517686724775,NS
hsa-miR-30e-3p,-0.323433645175077,9.17529705548358,-0.811447433284133,0.420226416488275,0.488229861480154,-6.37193487295186,-0.806028499562207,0.31137566146236906,NS
hsa-miR-33a-3p,-0.391118677300388,6.97868534576786,-0.78983333406927,0.432916612822433,0.500895254505294,-6.41302552858768,-0.78421048673968,0.3002530828082445,NS
hsa-miR-1307-5p,-0.392924211871598,6.93263858453487,-0.76049753603774,0.450002324796365,0.518521197296223,-6.45251398211013,-0.755411150575288,0.2852334848282496,NS
hsa-miR-455-3p,0.309137815740524,7.53595504935415,0.754846358108423,0.453442085764145,0.520343377106396,-6.37345076278509,0.749688914205051,0.28370996873644927,NS
hsa-miR-1307-3p,0.388620834844327,7.23497069858013,0.724118804954182,0.47154832202154,0.538912368024617,-6.50247541619172,0.719962114586009,0.26848184924270835,NS
hsa-miR-125b-5p,0.19756891024598,14.6259891469524,0.709346721546966,0.480604343174187,0.547029333694196,-6.4896553948432,0.705330887046857,0.2619893845990207,NS
hsa-miR-130a-3p,0.251635153597425,10.2970210986213,0.664699606830967,0.509351253283935,0.576058345411985,-6.2257078341465,0.659848192504144,0.23953352732816696,NS
hsa-miR-326,-0.315865859285685,6.90150507434083,-0.662413048031231,0.51022310593633,0.576058345411985,-6.51742406322715,-0.658490334299243,0.23953352732816696,NS
hsa-miR-101-3p,-0.197039830302028,13.0595000360004,-0.656289341832936,0.514260989596707,0.578285450148907,-6.3672962018594,-0.6522173179522,0.23785773455017434,NS
hsa-miR-22-3p,0.220306933335419,11.1188857720647,0.615939833858002,0.540294008751137,0.605129289801273,-6.43037609558906,0.612368453440573,0.21815182559803972,NS
hsa-miR-320a-3p,-0.246431516663003,10.1614607209817,-0.604707759721824,0.547636151797729,0.610908854595077,-6.44742464633208,-0.601306063391095,0.21402358009975883,NS
hsa-miR-423-3p,0.254000099369443,8.48757047656968,0.579447837991834,0.564427137043112,0.627141263381236,-6.5061671176679,0.576278227297538,0.2026346234485134,NS
hsa-miR-30d-5p,0.284114619293893,8.31299030512025,0.57050419285301,0.570328515448813,0.631193613935445,-6.57704531089465,0.567567743084092,0.1998374037254854,NS
hsa-miR-664b-3p,-0.261519346703565,10.2063621342306,-0.545808802537363,0.587034988688044,0.645012251618617,-6.51552205064641,-0.543137712425131,0.19043203612469095,NS
hsa-miR-484,-0.210603050018182,9.46507278850707,-0.54292860839178,0.589005334941538,0.645012251618617,-6.52274891177629,-0.540277989954383,0.19043203612469095,NS
hsa-miR-99b-5p,-0.166190716693649,11.274641369571,-0.541937394788088,0.589725487194164,0.645012251618617,-6.58767741857738,-0.539233877716175,0.19043203612469095,NS
hsa-miR-497-5p,0.244972616924176,8.83049927917598,0.532456729660706,0.596325794819873,0.649693472955504,-6.56101106448558,0.529691568408618,0.1872914962847263,NS
hsa-miR-195-5p,-0.245699452258485,8.73744901345251,-0.523318328822753,0.602598936758699,0.653983342218743,-6.59953420309436,-0.520666755963762,0.18443331356352222,NS
hsa-miR-190a-5p,0.221292865755894,10.5634043991287,0.510097413030783,0.611682581511335,0.656784986131688,-6.53534837792219,0.50767314965167,0.18257678359063576,NS
hsa-let-7f-5p,0.126428421969011,14.4787603213137,0.510281557590389,0.611809117256423,0.656784986131688,-6.53381022430917,0.507492756901554,0.18257678359063576,NS
hsa-miR-301b-3p,-0.219331318225485,7.26767432237628,-0.509846573984213,0.612217433501324,0.656784986131688,-6.55384317214995,-0.506910762889006,0.18257678359063576,NS
hsa-miR-1275,-0.205110186218063,10.318456069663,-0.481463485380853,0.631777470434543,0.673324200093167,-6.61197788112308,-0.479226547068123,0.17177577617805015,NS
hsa-miR-30e-5p,-0.218636052829963,9.4559633450602,-0.480768674450311,0.632443802230368,0.673324200093167,-6.48611557415223,-0.478290014905211,0.17177577617805015,NS
hsa-miR-34a-3p,-0.233228323762374,7.10400709344779,-0.470663665007582,0.639593190231889,0.678356413882307,-6.60540862274316,-0.468267663001685,0.1685420643753306,NS
hsa-miR-361-5p,0.165349157671562,9.72926624751712,0.464145462762823,0.644127962096746,0.680588035422977,-6.60210446439677,0.46193496066713,0.16711568996758625,NS
hsa-let-7d-3p,-0.148606020276478,9.25545297358385,-0.45858864471384,0.648034090374767,0.682141147762912,-6.60341811846494,-0.456494965404591,0.16612575239322563,NS
hsa-miR-361-3p,-0.182912043828247,7.35783239723723,-0.429355373140049,0.669299494472671,0.701887110308419,-6.59439526685786,-0.427109608943992,0.15373273304487162,NS
hsa-miR-29a-5p,-0.168883291599638,7.72814609524088,-0.393554364668585,0.695176853341942,0.726304175133372,-6.70293234838934,-0.391839437752081,0.1388814593052535,NS
hsa-miR-146b-5p,0.156242855340357,9.83975998521823,0.340461366341756,0.734588923928394,0.764627876207994,-6.62988186530158,0.339027619145971,0.11654987285816108,NS
hsa-miR-877-5p,-0.161798799991546,7.55340888608742,-0.328235082551981,0.743771579760352,0.771318675307032,-6.73535947320916,-0.326862903786429,0.11276615329376684,NS
hsa-miR-99a-5p,-0.100543215657492,11.2782517042554,-0.303041048911948,0.762855983763697,0.788190684331495,-6.61304043177054,-0.301732509321187,0.10336870239015097,NS
hsa-miR-30c-5p,0.108612643984808,9.85899051024604,0.267755791912209,0.789808499472984,0.813038161222189,-6.51164868295111,0.2665592953872,0.08988906963438387,NS
hsa-miR-4484,-0.141261768422023,6.99842539980474,-0.229061107488626,0.819592188491164,0.84060737281145,-6.70498536948642,-0.228069528615045,0.07540680519747818,NS
hsa-miR-9-5p,0.0547557351568955,12.4444437371127,0.1319458913913,0.895427955706549,0.913171975006913,-6.76133502357947,0.131439104950928,0.039447425353741634,NS
hsa-miR-194-5p,0.0640583623801234,7.39089655646889,0.130143456960296,0.896865332596076,0.913171975006913,-6.77113129275227,0.129622207295146,0.039447425353741634,NS
hsa-miR-101-5p,0.0512071512548369,7.24206848186896,0.105336958180093,0.916427485020107,0.929709042774022,-6.78339636317102,0.10493487557392,0.03165294487437735,NS
hsa-miR-26a-5p,0.0345016886075733,10.4396721947941,0.098891133507835,0.921558464769406,0.931539242366186,-6.58906001075392,0.0984707908122967,0.030798845132621093,NS
hsa-miR-191-5p,0.0147838086561904,13.5811026289269,0.0619107163917105,0.950828976463386,0.957669472696936,-6.64578351742863,0.061665799117556,0.01878435621639229,NS
hsa-miR-33a-5p,-0.0249164547653855,9.97570488942271,-0.0554880412233239,0.955926812392711,0.959353073369029,-6.6435958224661,-0.0552656691558622,0.01802152880874879,NS
hsa-miR-330-3p,-0.018107486695996,10.4989418715614,-0.0461393133894572,0.963338344374954,0.963338344374954,-6.75298049993985,-0.0459647515665684,0.016221152867546156,NS
